probability,id,label
0.9431379,11158,1
2.587661e-05,3063,0
0.975684,9783,1
0.7489429,9723,1
0.9054608,7600,1
0.9129096,2272,1
0.99278176,8691,1
0.009259522,1920,0
0.9435289,1837,1
0.96274865,9572,1
0.99347186,3038,1
0.060885757,7105,0
0.01936058,8667,0
0.9987238,979,1
0.9509344,11283,1
0.98340803,5090,1
0.99990344,4268,1
0.7305773,4698,1
0.9981395,574,1
0.75758356,8070,1
0.91624945,7306,1
0.81515086,2582,1
0.004080862,3513,0
0.04888639,9930,0
0.0035474002,11179,0
0.98650944,7555,1
0.88888747,652,1
0.016061224,634,0
0.0020584604,1233,0
0.015546524,3158,0
0.74417233,2045,1
0.24189238,5497,0
0.07007793,551,0
0.43792066,2753,0
0.02831164,5609,0
0.96161723,7783,1
0.9769932,9821,1
0.9866898,960,1
0.005464494,5053,0
0.96431303,1294,1
0.9905356,1654,1
0.9985007,6600,1
0.94191706,10293,1
0.23312837,7512,0
0.9697149,11690,1
0.98544264,5370,1
0.004010779,7650,0
0.58886224,9271,1
0.997463,1529,1
0.7521905,11125,1
0.0013118088,755,0
0.00029429793,4269,0
0.02806738,12095,0
0.93939275,7560,1
0.40245193,12363,0
0.9993106,7315,1
0.9725989,119,1
0.99665064,7579,1
0.18529433,12454,0
0.51884747,12134,1
0.03282846,4918,0
0.8811691,4148,1
0.6532996,4321,1
0.035628766,6403,0
0.9769759,7066,1
0.873477,5749,1
0.6213392,4071,1
0.0060060024,5716,0
0.84821194,3020,1
0.9974549,5288,1
0.16053405,3278,0
0.98694265,8072,1
0.89519423,9004,1
0.1498504,1953,0
0.99626285,10041,1
0.6472876,2508,1
0.007825036,8261,0
0.8455713,11912,1
0.035966426,5811,0
0.9420942,10662,1
0.9306011,4302,1
0.0025689304,8647,0
0.00048214197,1005,0
0.008873165,3540,0
0.99959266,8399,1
0.9971878,11663,1
0.00083412044,11039,0
0.9998528,9769,1
0.9916175,11552,1
0.99969125,215,1
0.019003587,10764,0
0.0043180324,12252,0
0.18304065,497,0
0.7417572,5639,1
0.2242434,10943,0
0.99312884,10924,1
0.99671197,12448,1
0.07982984,11098,0
0.008497924,3219,0
0.76328456,6820,1
0.7403768,1253,1
0.03874093,2519,0
0.031833082,6921,0
0.14476864,6325,0
0.009052782,6750,0
0.011864855,122,0
0.99990404,384,1
0.0053052227,7698,0
0.008642226,10386,0
0.0964798,678,0
0.02084899,12426,0
0.003749013,6931,0
0.9785838,9830,1
0.9963124,4832,1
0.99126357,1764,1
0.99795043,8229,1
0.9996019,3867,1
0.99797815,6466,1
0.02872849,3629,0
0.7115251,3986,1
0.030797673,12203,0
0.9868585,949,1
0.07429672,6334,0
0.92217326,2275,1
0.98636067,1544,1
0.20642695,9736,0
0.83131766,12390,1
0.99368626,6160,1
0.73958457,4950,1
0.033563614,11376,0
0.9986783,9891,1
0.00041400577,926,0
0.90498036,3810,1
0.082877584,11137,0
0.98929137,1991,1
0.9825668,109,1
0.9099648,8073,1
0.0014218951,8239,0
0.99157286,8344,1
0.4911235,1407,0
0.9970826,6094,1
0.90574384,922,1
0.9999881,10951,1
0.015963078,9780,0
0.082632095,3678,0
0.041570395,8954,0
0.044321146,1524,0
0.9964971,7251,1
0.92041236,4543,1
0.7524794,3029,1
0.012467829,4127,0
0.98335016,8739,1
0.42046937,5013,0
0.9981203,10673,1
0.30312526,2596,0
0.9330177,572,1
0.95590466,11083,1
0.9483446,724,1
0.0058101416,10311,0
0.07348707,3670,0
0.9986092,1166,1
0.0018627307,8650,0
0.011079593,11109,0
0.9979175,8077,1
0.001081057,478,0
0.0019477579,10467,0
0.9878879,8305,1
0.97785187,3962,1
0.9700004,1051,1
0.6319935,5506,1
0.892087,1275,1
0.0019944012,8152,0
0.6591158,10959,1
0.0032854974,1944,0
0.4352294,11211,0
0.25450563,539,0
0.006640348,5124,0
0.888006,5063,1
0.05787317,6122,0
0.0030997691,3603,0
0.99646926,6277,1
0.14182723,6417,0
0.72103405,8519,1
0.9999249,8636,1
0.9966785,10920,1
0.40668607,10153,0
0.9325353,9919,1
0.99814796,5228,1
0.98694766,299,1
0.07263571,10333,0
0.046889395,11893,0
0.99998844,6448,1
0.0019244555,11106,0
0.9995229,2827,1
0.14730358,1041,0
0.9635919,4714,1
0.043638133,8371,0
0.010763477,7357,0
0.73409,7774,1
0.9983939,3372,1
0.29094216,1955,0
0.80305266,405,1
0.19164243,11661,0
0.99999654,2555,1
0.05794674,8178,0
0.08201608,6594,0
0.0026987456,4987,0
0.9826146,3468,1
0.99555063,2743,1
0.79591113,4039,1
0.68231976,455,1
0.9995198,10078,1
0.99406886,6992,1
0.98411417,8829,1
0.074820966,209,0
0.001678735,4100,0
0.00050118566,5294,0
0.0046804547,11187,0
0.059610635,12121,0
0.022542864,2618,0
0.97509176,5752,1
0.0067850617,10120,0
0.95278525,3844,1
0.00021660476,5252,0
0.8718832,8145,1
0.7898723,2094,1
0.010813607,6336,0
0.14270918,6779,0
0.14191964,3027,0
0.10105622,9496,0
0.0010186434,2809,0
0.9996481,7674,1
0.4060925,649,0
0.014590979,6413,0
0.9924172,9381,1
0.42178124,796,0
0.7233921,7959,1
0.99851125,4265,1
0.005854646,1799,0
0.99957913,33,1
0.9597339,8023,1
0.77794236,6431,1
0.05691681,7288,0
0.088089615,1597,0
0.060400575,3663,0
0.0034203231,7429,0
0.9985454,8384,1
0.06701431,4597,0
0.4813509,12219,0
0.589576,10216,1
0.12594405,7165,0
0.99900216,9269,1
0.99729127,1776,1
0.36377254,6348,0
0.0013364117,5866,0
0.0050185467,5934,0
0.9982002,3209,1
0.6968414,8240,1
0.77848315,5367,1
0.98187155,2788,1
0.07274598,4343,0
0.98248225,11014,1
0.99197614,10202,1
0.9832432,10048,1
0.0041083395,239,0
0.2794174,2080,0
0.9838637,8316,1
0.15011978,9425,0
0.10890411,10463,0
0.9397698,1576,1
0.9964079,3065,1
0.98740214,6814,1
0.625048,2523,1
0.14476356,12210,0
0.9993502,7769,1
0.16196194,10471,0
0.013462901,11197,0
0.09534475,7447,0
0.07133174,4601,0
0.99596596,12188,1
0.0014453232,4884,0
0.22624746,7151,0
0.013660696,9418,0
0.013388823,11937,0
0.8704444,5836,1
0.02597488,5770,0
0.68213135,2712,1
0.98760635,1813,1
0.0028327703,8393,0
0.9477539,6141,1
0.9775194,6355,1
0.95371664,132,1
0.9790118,2120,1
0.9612134,8728,1
0.008890182,4034,0
0.9847855,2078,1
0.9336569,1173,1
0.99587727,9748,1
0.10910858,8459,0
0.9995902,6072,1
0.00010641435,11783,0
0.04010817,12101,0
0.0028013785,7688,0
0.06721148,533,0
0.73419803,500,1
0.9141964,6317,1
2.4825335e-05,5397,0
0.35934225,3573,0
0.3206736,11492,0
0.19328147,11338,0
0.9437786,7538,1
0.0016657915,530,0
0.10242368,10437,0
0.99226815,1884,1
0.37215903,392,0
0.18290643,7003,0
0.63221765,8630,1
0.00012636633,6639,0
0.09018886,1046,0
0.99333566,846,1
0.047127247,1300,0
0.9996171,7097,1
0.7174553,2244,1
0.98551786,8933,1
0.14598215,9755,0
0.9716625,12178,1
0.9840195,9616,1
0.9997254,6365,1
0.08427942,8203,0
0.9801624,7530,1
0.9978097,4750,1
0.90634185,11780,1
0.9453544,7161,1
0.993143,3742,1
0.01256302,141,0
0.9999993,143,1
0.9998673,8028,1
0.87662697,11987,1
0.012780488,8577,0
0.004103154,4583,0
0.9999998,10262,1
0.9569992,3235,1
0.86248815,6978,1
0.00072451704,1260,0
4.7422083e-05,5211,0
0.00042882178,2585,0
0.9667426,12333,1
0.0069762315,1212,0
0.98790777,10197,1
0.34767103,2647,0
0.97169745,5890,1
0.73720574,11613,1
0.00252074,3496,0
0.9999184,7237,1
0.56825423,5974,1
0.9815996,3626,1
0.00020387494,303,0
0.99479455,2450,1
0.99927443,7548,1
0.12686971,4374,0
0.25978643,9826,0
0.78095746,2471,1
0.0013094267,2815,0
0.99975747,4782,1
0.9807184,8816,1
0.017383754,3477,0
0.05723554,5185,0
0.73244715,1639,1
0.7743901,8076,1
0.008281469,4968,0
0.9968021,7572,1
0.98688847,5116,1
0.00090543786,5261,0
0.14024135,12468,0
0.12299275,11707,0
0.92739576,4511,1
0.9583602,2448,1
0.986068,7603,1
0.22530329,535,0
0.14485815,8826,0
0.96755433,10233,1
0.010042012,3349,0
0.99970686,11439,1
0.038853347,2760,0
0.097054005,10137,0
0.9990614,3799,1
0.71492803,2829,1
0.018184904,1868,0
0.027247988,3171,0
0.9999938,11043,1
0.9991559,3803,1
0.9899155,6856,1
0.40963817,12370,0
0.30392838,10686,0
0.99939275,9515,1
0.0063199997,2169,0
0.056933165,5460,0
0.09898555,4716,0
0.99997705,6797,1
0.00029602647,4568,0
0.40657958,9077,0
5.1728224e-05,2874,0
0.42429388,166,0
0.46848446,817,0
0.96456146,7353,1
0.59784675,972,1
0.17747506,4284,0
0.007770199,6326,0
0.9942948,9168,1
0.9474282,1620,1
0.00014731288,3077,0
0.9754826,11490,1
0.25335127,7225,0
0.99421847,1386,1
0.99918115,7492,1
0.18866056,2356,0
0.5508493,12271,1
0.0034451885,504,0
0.610611,1734,1
0.3986522,4222,0
0.5598793,4387,1
0.08232443,4250,0
0.971991,4835,1
0.63067496,7909,1
0.9981986,7752,1
0.21937624,8020,0
0.9720619,1350,1
0.17234662,2130,0
0.03227684,9447,0
0.9983556,4215,1
0.6834111,9058,1
0.6290098,7759,1
0.025960391,4482,0
0.29360297,10239,0
0.0052597066,5461,0
0.96400017,5173,1
0.9456265,873,1
0.91495603,377,1
0.01381889,8484,0
0.78048086,3931,1
0.9951688,11282,1
0.0022031665,4524,0
0.69703746,2951,1
0.7597247,2195,1
0.18998769,8231,0
0.027108967,5947,0
0.32033,3424,0
0.00042767506,9411,0
0.13727538,10713,0
0.45409355,645,0
0.9880497,5406,1
0.00053370226,4694,0
0.0841609,9881,0
0.0373666,208,0
0.02223599,3892,0
0.9343952,12400,1
0.92455494,2064,1
0.8797624,2604,1
0.0007903874,9670,0
0.9661108,6117,1
0.6617714,2973,1
0.7727734,12100,1
0.013573299,2535,0
0.11565524,10479,0
0.99998045,8169,1
0.9427863,1490,1
0.018175835,4807,0
0.07525825,2264,0
0.00077560544,10812,0
0.9970522,1493,1
0.0034505725,5423,0
0.1904253,6053,0
0.5316095,4273,1
0.9379138,1106,1
0.9991114,5045,1
0.9994682,6751,1
0.8567042,7496,1
0.99962986,11356,1
0.9871343,9619,1
0.9873718,9696,1
0.9994299,7209,1
0.73484856,11051,1
0.97961116,2304,1
0.9977912,2907,1
0.95847964,479,1
0.000397712,6100,0
0.1869523,3108,0
0.02734536,11657,0
0.007238388,1127,0
0.35308146,10507,0
0.47631806,3798,0
0.45137122,7333,0
0.9968335,10305,1
0.9820515,6938,1
0.9959527,637,1
0.9970035,6592,1
0.99933404,11855,1
0.001317858,343,0
0.00844115,2460,0
0.93699276,3351,1
0.18648112,5954,0
0.13975096,3175,0
0.534121,2714,1
0.9705486,7054,1
0.005182117,4014,0
0.0012055039,7697,0
0.0007187181,8764,0
0.037855502,10927,0
0.017179841,9874,0
0.9965628,6047,1
0.038882658,10884,0
0.99179924,245,1
0.0013293397,11373,0
0.12547979,10303,0
0.0051089525,9512,0
0.9111998,10821,1
0.9835154,6439,1
0.0047956705,6298,0
0.011930615,1982,0
0.9539202,10636,1
0.99992645,10610,1
0.9708162,1116,1
0.0011561827,8171,0
0.9979145,11046,1
0.15700886,1403,0
0.99996376,3829,1
0.7513565,12354,1
0.6885409,2651,1
0.0003938079,8711,0
0.9549783,3716,1
0.0053866208,3901,0
0.9417115,2717,1
0.8955177,10034,1
0.002683431,4106,0
0.9885721,761,1
0.1745179,2410,0
0.5854098,7584,1
0.98687965,11343,1
0.9419998,11975,1
0.971808,10787,1
0.13704148,6129,0
0.9983082,4290,1
0.21013711,6537,0
0.0008544624,9666,0
0.0010005236,6687,0
0.0018456578,11388,0
0.015563339,2425,0
0.9883535,1457,1
0.21573251,7049,0
0.7963327,6775,1
0.9955293,5414,1
0.0023493918,1345,0
0.87161785,9295,1
0.9999261,8414,1
0.19867015,7022,0
0.75456375,1378,1
0.0039767004,8690,0
0.02533535,4461,0
0.97841966,467,1
0.53071773,10037,1
0.2392033,4232,0
0.9553751,10937,1
0.052440345,8007,0
0.95661116,9346,1
0.5249078,3259,1
0.06767881,9904,0
0.15060171,2206,0
0.0043512788,1310,0
0.027104406,3379,0
0.99963605,9809,1
0.0009601713,10171,0
0.99125355,8238,1
0.0035388682,12356,0
0.008280396,7924,0
0.9342004,7149,1
0.99727803,5572,1
0.9901265,12028,1
0.99868965,10633,1
0.85723054,12270,1
0.05575192,10941,0
0.99377495,11882,1
0.83290625,6215,1
0.011694008,12181,0
0.9929443,9552,1
0.9852012,7055,1
0.9998703,6545,1
0.9168166,6478,1
2.9015376e-07,4869,0
0.9551028,6742,1
0.9789047,3512,1
0.9928607,4772,1
0.034500986,4226,0
0.009589136,3462,0
0.91409266,11589,1
0.97970575,1154,1
0.87139356,10370,1
0.0028279044,6113,0
0.9906607,11758,1
0.001267082,7057,0
0.16292636,8089,0
0.32086122,4827,0
0.2740151,2299,0
0.99323297,9584,1
0.1796684,10604,0
0.044552296,7174,0
0.99993265,5924,1
0.9604337,8191,1
0.9995268,12365,1
0.898312,5441,1
0.19765371,625,0
0.025085568,1661,0
0.0019938082,2093,0
0.9074582,12107,1
0.44210565,8491,0
0.034880195,10818,0
0.9985246,9369,1
3.2534637e-05,1847,0
0.0018221759,9620,0
0.018208385,11931,0
0.6417471,4224,1
0.0009251237,6333,0
0.9979261,10241,1
0.74094814,10310,1
0.30667126,11246,0
0.99937165,688,1
0.011069179,1450,0
0.84984106,10494,1
0.0015861214,3211,0
0.98646784,7894,1
0.014073912,11599,0
0.10684523,8522,0
0.0016763181,8030,0
0.010602519,11460,0
0.99910015,11510,1
0.39050844,666,0
0.9433256,6290,1
0.18311295,152,0
0.25805557,10634,0
0.0823915,5909,0
0.8587922,9386,1
0.7607157,10531,1
0.006886213,7832,0
0.0012761258,3443,0
9.8392076e-05,9403,0
0.965735,11164,1
0.99823254,10768,1
0.022597162,6698,0
0.9673584,9460,1
0.9775379,7701,1
0.013099551,1611,0
0.89694667,12421,1
0.0009730756,9147,0
0.99362826,2505,1
0.03309703,6035,0
0.01360625,7091,0
0.9537724,4173,1
0.011630778,494,0
0.16958167,12326,0
0.02452898,2572,0
0.929157,5496,1
0.15481487,3258,0
0.8026758,10948,1
0.99136156,2381,1
0.8787303,1245,1
0.9887953,10047,1
0.08244118,4725,0
0.9848232,2871,1
0.044056654,8531,0
0.008035094,2024,0
0.8677524,5444,1
0.00033643842,11528,0
0.5515202,8068,1
0.00014430472,6247,0
0.9791333,4229,1
0.9957041,7748,1
0.9543838,11066,1
0.0014753486,4283,0
0.008431786,5424,0
0.12888226,1302,0
9.942055e-05,10809,0
0.005627066,3056,0
0.07366338,1680,0
0.9604362,12022,1
0.95545495,6406,1
0.9784278,12075,1
0.5192541,288,1
0.9924359,9835,1
0.8747238,11188,1
0.07601136,6925,0
0.48990387,4739,0
0.99946076,8842,1
0.49295828,5634,0
0.005133697,3618,0
0.003170371,6547,0
0.0153903365,8928,0
0.063939035,6727,0
0.86101717,6067,1
0.77003694,9300,1
0.9974416,3582,1
0.99955153,6671,1
0.72988784,9025,1
0.9992586,7352,1
0.99962616,4865,1
0.9845785,644,1
0.99204355,997,1
0.006684459,5557,0
0.003061549,3042,0
0.22323914,3551,0
0.23550528,11264,0
0.9997766,6674,1
0.99351317,4491,1
0.9998832,5413,1
0.012640595,7889,0
0.0025001168,136,0
0.9897859,3155,1
0.02657339,3297,0
0.94468796,11436,1
0.05538976,1194,0
0.02781992,4181,0
0.44660202,12001,0
0.081523895,12458,0
0.8137702,2832,1
7.715582e-05,6595,0
0.15965173,4254,0
0.00174582,2047,0
0.0043747723,8741,0
0.115867436,10737,0
0.0025793314,6197,0
0.9787095,4138,1
0.97464025,6289,1
0.02410832,10573,0
0.22442964,10949,0
0.0121727055,228,0
0.0051014707,8189,0
0.7948635,9009,1
0.9963102,11515,1
0.02768891,4545,0
0.38158303,1167,0
0.91374385,8478,1
0.0015312135,8475,0
0.0014162362,4768,0
0.9796651,8843,1
0.9888594,10335,1
0.0076144636,10314,0
0.3014533,1222,0
0.52699745,8293,1
0.058563065,10440,0
0.90446126,11555,1
0.00033449856,8836,0
0.016331209,6943,0
0.9519205,3069,1
0.035853703,11919,0
0.024032796,6343,0
0.99193454,9660,1
0.0010764599,7617,0
0.009201735,10596,0
0.0017545521,2068,0
0.999138,4171,1
0.001801312,2785,0
0.002065003,7983,0
0.90579367,3823,1
2.8230952e-05,12085,0
0.999882,2416,1
0.09832015,3589,0
0.9921029,3192,1
0.028315486,11726,0
0.02893141,8340,0
0.0015141541,9629,0
0.001116097,5791,0
0.9791263,1803,1
0.633632,10733,1
0.9416324,10736,1
0.9532878,8713,1
0.07272193,10067,0
0.9994136,9933,1
0.0035589635,5867,0
0.21879013,2528,0
0.995154,1669,1
0.06140689,5025,0
0.9986308,10707,1
0.1550847,54,0
0.8709563,5347,1
0.9049632,11977,1
0.9307609,7734,1
0.049435437,6494,0
0.92093474,6307,1
0.45869502,9327,0
0.11322057,2694,0
0.02560848,3295,0
0.986503,10504,1
0.956197,5717,1
0.94674194,8784,1
0.95610464,7875,1
0.8316994,8538,1
0.97329795,1541,1
0.033762164,2574,0
0.00090211653,6359,0
1.067797e-05,728,0
0.043412894,11644,0
0.11217362,4386,0
0.2384406,8537,0
0.21170774,7569,0
0.00061386824,11560,0
0.99692094,12213,1
0.999899,11527,1
0.17472452,1338,0
0.37825105,2052,0
0.9695031,12179,1
0.98991734,6599,1
0.38172272,2392,0
0.014527706,1396,0
0.0019888785,1298,0
0.9419934,306,1
0.7895658,10164,1
0.9325011,5730,1
0.97225654,8343,1
0.04039651,2207,0
0.121297956,4237,0
0.04797837,2128,0
0.63435906,4118,1
0.095320165,7162,0
0.8639169,4336,1
0.9884679,4391,1
0.109837905,4442,0
0.00019901076,6557,0
0.027105104,5945,0
0.9179388,7088,1
0.42358604,3714,0
0.99999833,8898,1
0.06746292,1322,0
0.9205159,6641,1
0.7118348,6111,1
0.99795914,523,1
0.20310184,12358,0
0.05828026,615,0
0.016791254,10225,0
0.97872376,3141,1
0.014171854,1071,0
0.008750251,1965,0
0.58776045,11202,1
0.96847916,24,1
0.95113903,1647,1
0.9949909,1980,1
0.9898259,12199,1
0.9683197,508,1
0.08471599,6153,0
0.8754742,8286,1
0.72300977,81,1
0.06289023,2147,0
0.93623096,10192,1
0.06706002,484,0
0.0994048,954,0
0.9996444,5479,1
0.7142536,7326,1
0.650257,3991,1
0.99941134,2300,1
0.9848626,4578,1
0.994972,4736,1
0.0009920597,11993,0
0.03801903,10296,0
0.9413965,11822,1
0.12520477,5913,0
0.7192807,553,1
0.010782152,10200,0
0.9996469,11435,1
0.999197,3820,1
0.17403534,9553,0
0.0038544207,7566,0
0.041801356,10234,0
0.12589557,11865,0
0.990426,918,1
0.0053730626,7027,0
0.8210793,11548,1
0.07472357,4331,0
0.9878492,370,1
4.6610832e-05,2349,0
0.8023428,9101,1
0.5251726,4868,1
0.57788783,8623,1
0.0051133633,3126,0
0.8928511,8251,1
0.0028662032,4851,0
0.012950672,10160,0
0.89664394,11988,1
0.9138761,2899,1
0.054631025,8,0
0.96583563,1512,1
0.9999114,5782,1
0.0033290386,2288,0
0.060319692,6444,0
0.018282294,20,0
0.0059690475,11476,0
0.9974396,6551,1
0.00051671267,2453,0
0.5658295,160,1
0.99985087,11530,1
0.98228985,5433,1
1.06790085e-05,1648,0
0.0029363295,2549,0
0.00359578,390,0
0.047943845,12331,0
0.92944,4794,1
0.97744477,568,1
0.93495774,3709,1
0.9864516,9038,1
0.60759985,3120,1
0.9992173,11041,1
0.9996334,8762,1
0.18127802,4529,0
0.9901181,2000,1
0.23254198,9988,0
0.068762966,8237,0
0.0054300274,1988,0
0.6518468,10852,1
0.99810153,9164,1
0.063330494,1109,0
0.92193556,3436,1
0.04991977,9450,0
0.8802252,12011,1
0.0023148954,6382,0
0.85308635,631,1
0.99739647,420,1
0.9994763,6480,1
0.010613143,9884,0
0.86988217,4792,1
0.9989289,4973,1
0.9842891,2185,1
0.9996972,12098,1
0.00043466652,11401,0
0.96867776,6952,1
0.00081188104,2018,0
0.049421843,2502,0
0.6964892,6136,1
0.0007491112,11295,0
0.00014477968,5612,0
0.033456147,7147,0
0.002690822,4959,0
0.8477478,201,1
0.028937131,3493,0
0.00044429302,6570,0
0.074830204,12309,0
0.9779207,8804,1
0.19512317,4672,0
0.9999238,5779,1
0.10354445,7994,0
0.8724909,2904,1
0.9796895,9645,1
0.00014620848,8608,0
0.033916295,4423,0
0.9998052,643,1
0.7007242,9513,1
0.08960822,6744,0
0.4709378,2570,0
0.056294113,11236,0
0.05517128,9831,0
0.9999416,9190,1
0.044595096,11991,0
0.00017786567,5920,0
0.99585634,5176,1
0.9986237,5931,1
0.982154,11293,1
0.07397383,452,0
0.49726453,6627,0
0.9309466,5393,1
0.9591569,10045,1
0.020531982,12334,0
0.95388174,8901,1
0.016910762,1943,0
4.118681e-05,4584,0
0.0034297705,2621,0
0.9996978,5772,1
0.009996138,7208,0
0.022344476,2287,0
0.012710047,1412,0
0.0013841591,378,0
0.048473913,4058,0
0.9991435,3421,1
0.29869863,10870,0
0.018835336,9005,0
0.002131611,8035,0
0.9922421,6532,1
0.091807395,7676,0
0.9983784,1596,1
0.98220813,5494,1
0.38731408,6552,0
0.09637141,10933,0
0.014468352,5104,0
0.8961602,5738,1
0.9464123,8927,1
0.47990507,9760,0
0.9794882,7938,1
0.93538237,2875,1
0.9991417,11332,1
1.7166138e-05,7437,0
0.004905075,8220,0
0.0319694,5309,0
0.93755937,962,1
0.98879963,2820,1
0.033188224,556,0
0.9934363,6971,1
0.06138459,1341,0
0.8104046,9206,1
0.9971794,8054,1
1.1371707e-05,1927,0
0.463591,9059,0
0.99111146,1687,1
4.0134513e-05,7173,0
0.914712,2355,1
0.38258252,165,0
9.936094e-05,906,0
0.47688577,10051,0
0.05286947,11500,0
0.060138643,1918,0
0.8808959,8695,1
0.00075507164,4742,0
0.00033688545,99,0
0.8596503,5619,1
0.9862623,12175,1
0.9934187,9770,1
0.9977343,2374,1
0.98984843,10855,1
0.0007421955,10294,0
0.9977469,4272,1
0.6990068,12453,1
0.44202647,1169,0
0.97664714,1563,1
0.01357016,12045,0
0.34955668,1543,0
0.9956126,4548,1
0.98339033,765,1
0.9684391,9547,1
0.31211436,7905,0
0.0563919,10161,0
0.94886905,6963,1
0.9650263,4709,1
0.029876644,1098,0
0.001491748,4697,0
0.94370854,11879,1
0.004541725,3692,0
0.9977182,4210,1
0.9767209,10442,1
0.9676744,6643,1
0.5965055,8859,1
0.74429697,11296,1
0.00012627244,12374,0
0.99985176,4,1
0.0017859796,9689,0
0.9118617,7872,1
0.98948205,11649,1
0.9287175,744,1
0.18258491,8349,0
0.7444131,9290,1
0.0004513231,3047,0
0.008307576,10001,0
0.0017591715,4706,0
0.9822415,5146,1
0.99950945,930,1
0.9560162,2876,1
0.014356166,7282,0
0.97123086,9817,1
4.2915344e-05,4046,0
0.007909577,11032,0
0.9996463,8011,1
0.000109068176,8566,0
0.99511105,11300,1
0.97251815,10688,1
0.002509146,6680,0
0.025970092,9240,0
0.00026968122,5714,0
0.8456182,5521,1
0.34215355,10557,0
0.88821703,6500,1
0.98326445,6400,1
0.9570278,9153,1
0.9635638,4691,1
0.31899387,6747,0
0.9855157,3877,1
0.9996898,7305,1
0.98279953,1283,1
0.9567456,1662,1
0.248922,1291,0
0.99999,12021,1
0.022581086,929,0
0.7882064,668,1
0.0032841265,5773,0
0.9938578,4362,1
0.7095524,8331,1
0.9674207,6381,1
0.9960873,1420,1
0.7100744,9007,1
0.9846275,9045,1
0.9926462,2518,1
0.00069655984,2849,0
0.8896787,10313,1
0.17080885,3481,0
0.9135576,2234,1
0.00912785,9292,0
0.9959791,11123,1
0.88573325,2638,1
0.002027601,7689,0
0.97457826,854,1
0.9780365,7430,1
0.9243934,5098,1
0.0014105141,309,0
0.9517157,12321,1
0.052573442,8523,0
0.9986174,735,1
0.99997973,517,1
0.8709512,12489,1
0.97777486,8560,1
0.06371096,10227,0
0.69757074,10123,1
0.8745328,12293,1
0.9008286,236,1
0.064291805,3498,0
0.98133945,9026,1
0.00550431,260,0
0.99440897,2628,1
0.002774179,2780,0
0.77369404,12147,1
0.024555534,9328,0
0.022945138,4920,0
0.012432606,9857,0
0.7488832,10251,1
9.530507e-05,7277,0
0.5114318,4320,1
0.7346751,7280,1
0.86919534,1653,1
0.05475208,12456,0
0.99639285,9903,1
0.99419606,8101,1
0.747662,1848,1
0.2546243,9697,0
0.99967945,10268,1
0.0024503171,10404,0
0.8310112,10038,1
0.8470263,3751,1
0.9776583,5407,1
0.00024482593,9762,0
0.016720155,2769,0
0.112068996,5766,0
0.32249886,3122,0
0.0053395373,5342,0
0.83318007,4113,1
0.9642023,2387,1
0.08953649,6353,0
0.10680419,11631,0
0.2205447,10347,0
0.99810255,6606,1
0.038775325,7557,0
0.75768644,12266,1
0.0081133805,11896,0
0.0025138345,4899,0
0.0022884598,1736,0
0.99998534,1237,1
0.13804151,9311,0
0.00048138833,5549,0
0.86116624,11785,1
0.07839176,10931,0
0.9791864,2464,1
0.6540853,11132,1
0.0496971,6220,0
0.99562776,10434,1
0.99693644,4436,1
0.0003257692,1418,0
0.0009912252,11275,0
0.44508293,1890,0
0.98255986,1742,1
0.99999154,5371,1
0.8484592,314,1
0.0019441682,5088,0
0.97383684,5849,1
0.99896026,1838,1
0.9829906,11922,1
0.9821494,1600,1
0.9220249,5660,1
0.9247302,5056,1
0.010595381,3289,0
0.99684584,1684,1
0.029232085,9440,0
0.0017868876,7060,0
0.41460046,1171,0
0.98727554,9661,1
0.9977239,974,1
0.8272763,6018,1
0.9996519,970,1
0.7556858,8303,1
0.9990735,8212,1
0.05209714,3533,0
0.039594322,5927,0
0.016669422,11102,0
0.51787794,2309,1
0.08923182,1527,0
0.017601043,8103,0
0.0023899972,5282,0
0.073893726,8586,0
0.99256366,8556,1
0.043049607,10091,0
0.000105903346,267,0
0.0007786842,11943,0
0.015382586,6927,0
0.99983525,9139,1
0.08291261,8563,0
0.85322237,3484,1
0.9998451,11037,1
0.46364057,4179,0
0.0038790107,5205,0
0.00788185,6138,0
0.04879713,3656,0
0.6618775,1304,1
0.97587574,3086,1
0.86436296,7766,1
0.03259394,8413,0
0.9928416,12328,1
0.9984616,1739,1
0.9863284,5570,1
0.64141476,6293,1
0.20940356,9048,0
0.0060065687,1031,0
0.0013526976,52,0
0.9999122,9449,1
0.07621625,7204,0
0.091706276,1043,0
0.042592257,8404,0
0.157049,9662,0
0.086440444,10066,0
0.023114301,12081,0
0.0053315554,4972,0
0.99449027,3658,1
0.12678222,4363,0
0.0070903054,2513,0
0.99994457,2393,1
0.7003034,4431,1
0.058941573,5075,0
0.9626862,1794,1
0.0010175705,5287,0
0.098214954,11638,0
0.60610074,8055,1
0.000795871,5360,0
0.126041,6324,0
0.00053185225,8979,0
0.95166034,482,1
0.062361963,3476,0
0.8401564,1782,1
0.9540865,10591,1
0.99787533,10548,1
0.0029775808,12029,0
0.007814949,12105,0
0.66922396,276,1
0.90346026,1257,1
0.010171711,8752,0
0.877613,511,1
0.96659,2861,1
0.99399316,4647,1
0.99752086,4110,1
0.90694773,3937,1
0.9989594,1289,1
0.09977835,941,0
0.9930138,4962,1
0.999925,7510,1
0.0034918229,4373,0
0.99270153,2732,1
6.517965e-05,12069,0
0.9960066,2134,1
0.9997443,6540,1
0.9534447,5237,1
0.47116205,12004,0
